Total_Visits_Last_Year,Avg_Session_Duration_Minutes,Total_Clicks_On_Ads,Credit_Score,Loyalty_Points,Avg_Discount_Used,Total_Refund_Amount,Monthly_Spending_Estimate,Shipping_Distance_KM,Complaints_Count,Preferred_Contact_Time,Customer_Tier,Communication_Preference,Favorite_Product_Category,Special_Notes
-1.760138731,-181.5852915,10.58475012,-13.04604638,-9.038995309,4.82444444,-13.57720891,-2.939287645,-8.003517297,-11.04911948,,Platinum,,,
13.58591643,-1.768738638,-114.7037518,-3.377669079,-7.152757904,22.2475643,3.410619822,1.643009771,-3.392067077,-6.545998585,,Bronze,,Electronics,Long-Term
-18.32822601,-5.683103212,-6.563477741,-3.657932252,7.674319043,9.875691283,-710.3332432,-219.145707,-5.9947794,-10.38593013,Afternoon,Silver,,Sports,VIP
0.084880675,-0.793564711,4.567612254,12.12240706,14.34023587,-8.295872165,12.58427399,-4.210399976,3.600138565,-12.97388725,Morning,Silver,,Clothing,New Customer
-6.935775564,-11.62006946,-7.657679731,11.93983688,-5.23358643,-8.2182265,16.9268679,,-7.5892254,11.46244774,,,,Beauty,Long-Term
14.08153067,15.14044755,-4.273228721,-11.98092946,-3.291765865,,17.50938642,,12.11494934,0.719969673,Evening,Platinum,,Sports,
-4.128637095,-10.95521277,-3.363380823,1.848978635,11.22565591,27.95403127,-22.57533211,6.959471549,10.12091222,5.352974472,,,Email,Home,
0.973645959,7.022691651,-8.914496826,15.34461217,12.27858586,-11.13782138,3.644466288,,,2.140178373,Morning,Bronze,Phone,Electronics,VIP
9.140780656,-1.391090874,6.08861256,,16.86107708,8.101782802,0.235301372,4.019666784,8.101949324,0.741599321,,Gold,Phone,Home,
,-2.869806017,-4.207345486,3.586226978,-4.725400108,22.73895584,2.485808923,-14.64811896,7.600123324,0.040757561,Afternoon,,,Beauty,
0.384961271,-1.256604057,-5.015817221,3.974659306,-19.00741812,0.972281209,5.041254885,-20.73429323,-18.84180891,36.5169794,Evening,Silver,,Home,
-1.501364544,,-3.112396324,,-672.8661222,7.142009437,-9.160289453,-2.707303615,6.087775955,-7.340468976,Morning,Bronze,SMS,,Long-Term
-4.778794242,-1.618248447,-11.36950585,5.624858721,-15.74345147,-4.218100936,10.65657391,4.549421119,-11.87811835,11.9847776,,,Email,Home,
2.096351179,-0.204122311,-6.31292872,5.39052767,,-11.49032319,-1.754970379,19.28998068,8.108812646,-1.70074174,Morning,Platinum,,,Long-Term
-2.626979861,-16.74250834,9.831899369,0.97280541,4.234879612,-2.166279378,-11.63543396,5.669833324,-1.57205348,-7.14714302,,Bronze,Email,Home,
,-6.389064555,-4.713881026,-118.7383416,103.8890806,-1.809727908,-7.51337451,-1.706559985,3.60530003,-21.83047932,Evening,Bronze,,Sports,
-8.205197918,15.13715046,,4.550282527,-0.642677301,3.878549095,3.877782425,3.628866239,11.70079299,-0.460732922,,,SMS,Sports,
-9.192945997,18.50724381,7.106490466,-7.474167476,-7.421998425,1.261569872,2.429956318,-12.75449537,7.724511016,10.17174628,,,SMS,,
13.89363154,-18.6724989,-8.36466043,-4.359060975,-0.924695777,4.273034901,-11.41180418,-9.877942446,-10.09847205,10.67031479,,Silver,Email,,VIP
9.9139495,10.49583019,-7.684014284,2.008551871,-4.601948256,4.046600776,-12.57191603,-20.92642075,-1.625739211,13.45312607,,,Phone,Electronics,Long-Term
5.537025346,-15.05040249,-1.358790802,1.90353199,-5.346512527,-2.940876733,-10.25754266,-12.40258351,2.199893614,-12.59271625,Afternoon,Bronze,Email,Home,Long-Term
4.022394674,-2.13309235,-4.776647811,3.640083886,-8.655536231,,0.174828501,12.10237394,-10.46031363,5.093618226,Morning,Bronze,,,
1.916035833,19.37925834,-4.262820046,3.576490255,-13.85127086,8.605102656,-4.310139084,-5.333991108,0.102181698,-3.212083365,Evening,,Phone,Electronics,Long-Term
-5.010361037,13.26359785,-7.484415442,4.895676498,13.83505274,-3.953344282,-3.816898394,1.399097348,9.216675777,-6.923024003,,,Email,Home,VIP
-9.669668106,2.263386676,-7.206395457,-8.828215127,-3.998882211,6.226307251,-12.26784501,-5.094828975,-13.92454826,3.598618389,Afternoon,Gold,SMS,Sports,
-9.577572292,0.986396893,5.305664096,,-1.42325668,2.128504912,-8.465701365,-7.520575255,7.360418404,-1.151788671,Evening,Platinum,SMS,Beauty,New Customer
7.622504388,3.024124594,5.808520859,8.950123442,-13.47239641,8.359033077,-6.534642697,-9.197555369,-5.300700602,-12.00219635,,Silver,,,
13.5244137,6.908506264,558.5084683,8.768684222,18.3391975,-0.239967351,-8.998317586,-5.763959059,5.680020996,3.290598294,,Gold,Phone,,
-4.067721852,-5.205032546,246.5338231,8.440365613,5.93548922,,2.448643427,5.170973044,,-6.737504805,Morning,,Email,Sports,VIP
,-13.79731956,-2.221702648,2.427553084,5.272723055,5.507203941,-4.465858853,-7.066292254,2.971084483,2.308925266,Afternoon,Bronze,,Sports,New Customer
-4.752452638,15.47136803,7.217531264,-6.547907411,5.335710003,0.709849275,5.667018587,-10.63349961,-12.41943276,8.198656003,Morning,Bronze,Email,,Long-Term
0.771736547,-0.909540643,-12.88856275,-774.0392522,1.805729879,,18.12792014,13.07561344,0.838967054,0.803175514,,Silver,SMS,Clothing,
13.52313912,-3.211468783,-2.909860398,-13.58609907,4.965405247,-10.78012785,1.02408756,-13.02151052,7.439834376,1.354350432,,Silver,Phone,Sports,
-6.826092518,-0.17600944,12.12499136,8.085883637,9.15967733,-4.408055513,-5.831069095,4.012928857,19.54383813,575.3057815,Afternoon,Bronze,SMS,Home,Long-Term
-2.039294243,11.06111919,-9.961054122,-1046.133036,-9.815197625,23.7295428,3.570409549,-1.652477109,-8.870987585,2.082021979,,,,Beauty,Long-Term
13.97196485,16.39514893,13.1484012,-18.31627532,3.810164068,5.3266712,-2.017381881,-12.04689837,-8.072395415,1.766780972,,Gold,Email,Sports,New Customer
1.944165798,-0.977407307,8.562627784,-7.530484432,-1.743860652,-17.47577296,-14.58154414,2.424202297,9.517729205,-14.80406845,,,,,
-19.01026401,1.995232268,,-2.758937596,-18.21385573,-6.168204017,-6.711760911,-8.369402646,,8.495960446,,Silver,SMS,Clothing,
17.80196312,-32.8341498,-11.8501298,,,-2.837031424,-9.613385366,4.668425266,13.79405834,23.03755806,Evening,Bronze,SMS,Clothing,New Customer
-18.61380608,,0.639899889,-12.45820391,14.58343026,-3.167183754,-6.561415468,12.87557468,11.75295122,-3.51611311,,Gold,,Beauty,VIP
-10.38570073,-15.6860585,-4.050193469,12.95589534,7.180294943,,-0.238964957,-2.623914017,-16.71298882,-34.64384058,Morning,Bronze,Email,,
4.663310263,,3.542457932,-8.256703088,-24.25129184,-13.66285161,-2.405635469,-23.96614049,-4.338143763,-9.960688398,,Silver,,,
1.206570768,-14.57493815,5.544228874,2.415497418,10.52891937,4.263261963,-17.19071427,-5.354019191,17.99363479,4.891425696,Morning,Gold,SMS,Sports,New Customer
9.189299476,-17.59924976,-18.44295551,-5.737964761,3.262038717,,-7.585947795,-9.462193636,0.220302946,-17.29855226,,Gold,Phone,Beauty,New Customer
-11.81335859,4.407536436,-6.092228595,16.97984193,1.009440726,-7.229794634,21.64750998,-8.470873453,7.586088668,-21.86545668,Evening,Platinum,SMS,Electronics,Long-Term
-25.79208602,-6.465303207,-1.188784143,11.33209041,0.561978921,-2.00798232,1.161779933,-8.857410444,,-1.657784743,Afternoon,Silver,,Electronics,
-12.36529259,5.572835653,-0.970964791,-0.095304891,-18.38738621,4.391902171,5.167124848,-24.57850072,-8.690041992,-4.044559981,Afternoon,Platinum,Email,Clothing,VIP
-2.793821801,-6.833959961,0.95436759,-4.904566347,-5.002708598,4.09592802,12.10084486,3.07445415,18.9901346,6.744194039,,Bronze,SMS,Beauty,New Customer
-5.353710363,-5.96303014,-4.329753046,9.074729722,-17.29485748,-14.22114731,-6.869024832,15.02300258,-6.947628778,-5.13226912,Morning,Silver,SMS,Electronics,
8.178286683,,-5.427751186,9.565799093,5.881144121,-6.667664613,-13.00934457,-6.003026221,1.492290785,,Afternoon,Silver,,Electronics,VIP
-2.730292199,-12.82366929,13.49577924,0.118232674,-1.965982323,-8.030843821,9.179628261,9.649143571,-6.396681579,5.9064405,,Gold,,Sports,VIP
8.294535031,-3.145732464,-2.417889252,-9.478643004,4.888322295,-16.12952159,,5.81261269,4.492553891,-6.036502659,,Bronze,Email,Home,VIP
-7.292957541,-11.80364024,12.61023288,8.548296419,-1.567891267,15.4507173,8.391278166,21.0363847,1.90404858,2.568714385,Morning,Gold,Phone,Electronics,VIP
-1.496506333,5.606314778,2.370263858,4.351212601,6.89416825,-6.121744055,-10.46286735,-3.034246257,-2.645685294,7.269626436,Morning,Gold,SMS,Home,
6.678587729,-0.614291185,-9.566421024,15.48776916,13.17910245,1.782908313,-1.697850797,-4.519971092,-10.01945585,-11.06598377,,Platinum,Phone,Beauty,
3.970395714,8.109948726,13.15826716,6.583968291,-8.750519368,-6.150368802,0.034203146,-2.077295773,-0.177072729,-8.545399249,Evening,Silver,,,
-7.452403226,6.852284849,3.519028666,3.65056253,0.316118735,4.854282906,-21.37469266,12.84630093,-9.854303919,,Afternoon,Platinum,Email,,Long-Term
,-0.674380469,-2.223218797,-25.54445836,3.778648631,15.3126922,1.072333559,-7.856609406,4.947943202,-3.203965372,,Platinum,Phone,Clothing,Long-Term
9.852772334,0.053059219,-7.73939991,3.314446596,-16.3097256,3.45613028,13.29644054,1.289934677,3.216733702,-0.814558266,,Platinum,SMS,Home,
-22.208225,-18.74436625,-6.268880742,-8.985780279,4.819780406,8.491615521,19.07819539,-10.32120041,8.136565996,-1.504163697,Evening,,Email,Beauty,VIP
-3.69065238,2.12297846,-1.211398264,-7.291488814,0.278228059,4.830533387,3.651908871,3.38027285,11.6086291,0.408181363,Morning,Gold,,Home,VIP
-4.607604393,-2.82413347,24.62585904,-3.826312771,-2.689463559,-10.41157114,-23.93274638,-13.02411409,-4.435802252,-6.075161326,,,,,
-8.588628212,-9.908120731,8.774491113,4.597476071,-4.653696656,-115.797074,-1.676037082,-6.436437961,9.67453485,19.2376436,,Silver,,Home,VIP
,,-21.03758376,1.340309453,2.712318843,-8.481332024,,11.45889411,,4.776415543,,,SMS,Electronics,
2.422123033,1.666214499,14.04023612,-4.744255649,4.383126449,-1.433202815,-3.968874127,-6.915374143,-13.50090039,-0.804842975,,Gold,,,Long-Term
-16.23765924,-18.41903521,-15.53630463,2.425217257,-1.158068742,0.789503183,-19.56779721,12.38894765,8.822057307,4.222123379,Evening,Silver,,Sports,
12.83021242,1.135115047,-13.48158658,-11.48590784,9.594105374,-15.10751774,,-5.923837253,,9.735802573,,Silver,,Home,
185.3271022,-12.19683427,13.36858758,21.8194386,-23.14954636,8.509596067,-11.46784994,-4.747970213,3.473546914,3.027549317,Afternoon,Bronze,SMS,Beauty,
4.66140214,11.58269034,1.658333983,17.60935216,1.14907597,9.257484615,-2.977321874,,-9.112976901,-10.31249075,Evening,,,Home,VIP
16.20080501,-21.43523176,-15.09545247,0.242276682,5.303540487,-12.42916477,20.65616817,4.693318561,-14.07878864,10.80138149,,Gold,,Sports,
3.080300764,-21.26394261,16.33619848,8.305293024,8.227131612,-16.71959605,8.88336635,14.90193803,-4.779212054,-10.57895806,Morning,Bronze,Phone,Electronics,
0.704233928,,-0.412988316,8.704047337,-17.19002253,20.04553075,0.340398283,19.32858193,-8.994805317,2.376153335,,Gold,SMS,,VIP
-9.08929517,26.20009214,9.160690654,3.292629636,-12.71895552,2.58689837,9.255207732,-15.00193425,,9.60869094,Afternoon,Bronze,Phone,,VIP
-10.36712717,6.793427267,-13.65097623,-1.382941727,,-3.575380356,6.082876152,-0.161683996,2.03098162,-0.157150869,,Platinum,,Sports,New Customer
0.600101822,-6.48002903,20.74734382,-6.087746411,-7.719043076,-19.12380458,-0.146781294,,,3.598408107,,Platinum,SMS,Clothing,VIP
-23.7795295,15.37047724,4.907521995,-6.840457924,0.991680227,-4.349984972,1.864271031,10.75101539,-21.17150898,11.44026163,Afternoon,Silver,,Clothing,Long-Term
7.447270312,-3.801442947,2.499096544,1.487331304,-0.15792833,10.96643726,17.46092176,-1.44742234,13.41182004,17.20588719,,Silver,,Sports,New Customer
-8.84528909,-3.899358954,3.760156989,4.896731973,1.178779992,-19.79518159,-18.32504242,12.6671208,15.25754288,3.785997617,,Bronze,Phone,Clothing,Long-Term
0.245414436,3.213710704,-2.202665968,-12.59247919,-15.183775,-0.557002998,2.479058,16.06113506,5.439700163,1.62608242,Evening,,SMS,,Long-Term
-18.51440236,-13.08539428,1.557629293,8.304808134,-16.19208007,-9.05525394,4.536055915,0.672914703,-16.12721406,-1.589320383,,Bronze,Email,Clothing,Long-Term
-15.92945465,2.305414237,-4.886577241,-6.184172388,10.46218193,-27.08718983,17.88187081,4.387611068,1.409660578,4.578786938,Morning,Platinum,SMS,Clothing,
-1.791185808,-1.754689253,-0.335199904,-39.39103634,-13.46965981,-10.66291849,-3.246045527,8.911844438,,3.40646089,Afternoon,Gold,Email,Clothing,
15.48433146,19.56347397,11.42122882,7.465351516,-22.87009037,-4.945325419,20.62830474,27.13996946,10.86399403,-6.935808791,Evening,Bronze,,Beauty,VIP
-1.886656042,4.681386772,-21.23715635,-11.57691443,4.505612509,11.91519615,,0.15327091,-3.799086353,6.619551788,Afternoon,Gold,,Electronics,Long-Term
8.120908959,8.36399494,14.32848641,-4.367214573,6.400620296,6.696529867,7.617824301,-4.881135851,-15.22975906,-3.028520544,Morning,Bronze,SMS,Electronics,
-2.36334415,14.57256719,-1.802758056,0.966486089,-0.617665496,-5.568925041,11.59758254,10.67692229,11.96887945,12.14661906,Evening,Gold,Phone,Home,
-17.94658215,-9.666604972,1.854150655,4.142955672,-6.86072677,-25.24629383,1.625620632,6.554651437,3.921714519,2.541130561,,Gold,SMS,Sports,
5.162228927,-9.139301314,-8.883462663,-6.936914188,11.35178812,11.50619298,-6.844415108,-2.881347909,-2.84889162,2.406745332,Evening,Bronze,,Electronics,VIP
,2.558133128,3.012568643,37.5637864,11.19736481,,0.77737211,-6.339242757,13.98339069,4.928080417,Morning,Bronze,,Electronics,Long-Term
-4.780721426,-16.06484312,-3.6897661,-18.32110177,3.597904524,-13.73347158,,-1.569672336,-8.716880908,2.537496056,,Gold,Phone,Beauty,New Customer
,-2.766160236,4.128791303,-0.424020564,8.120280667,4.767352244,8.364375533,5.294319517,5.248209423,6.30637528,Morning,Bronze,SMS,Beauty,
-9.03346371,-5.315301223,-0.40923316,-3.163947391,,0.562265455,5.582002623,13.8834251,30.28367593,17.52765572,,Platinum,Phone,Electronics,New Customer
-6.141346141,-8.118931169,14.3139738,-14.7667605,-3.76849693,358.8643445,10.24022155,-1.838074662,-1.662007786,3.271312925,,,,Electronics,New Customer
16.62171224,9.161954171,7.164488684,1.539954898,-16.75257184,-15.38212389,0.691607618,6.872773809,-11.64058321,-15.62472219,,Platinum,Email,Clothing,New Customer
8.058250193,-0.533781082,-5.004873301,14.12306678,-14.75616775,11.31801873,11.98286571,9.665146085,-5.268249385,-16.4865972,Evening,Silver,Email,,VIP
,-4.73484022,-6.242206115,-9.093837088,4.341924808,3.706837015,8.22930865,5.818199103,5.726712428,3.034828937,Afternoon,Platinum,,Clothing,
2.578746979,-4.423630528,6.698597103,2.596560671,-10.25664563,-11.17311566,-4.311878118,-1.718057054,-9.265204915,-7.849556223,Evening,Silver,,Sports,VIP
21.64483234,3.005557212,-4.599205631,-10.051162,-3.837478558,-20.46263715,,-13.91187247,-14.27673901,-5.59889716,,Bronze,SMS,Clothing,New Customer
18.22139794,,-5.602019837,-17.91067662,-12.83492175,-1.867578157,-2.073476182,2.232667952,24.53940593,,Afternoon,,Phone,Electronics,Long-Term
0.081451298,4.153865326,-0.241650413,10.45586695,2.43373438,6.00610333,0.299860501,8.61108148,-8.552565385,15.70889687,Evening,Platinum,,Beauty,New Customer
,-7.379809142,-4.001838412,-0.873291839,-5.28888551,-7.453398408,-1.315566148,0.321539031,1.184907577,7.229238306,,Platinum,Email,Sports,New Customer
-8.765484897,10.57054882,-4.157570773,-17.97057305,-5.031592405,8.69117381,4.018349877,23.98711571,-11.19110557,10.18143135,Afternoon,,,Sports,
-16.03412304,12.07050386,-0.716068374,-1.983566661,-3.216934214,-21.75675084,4.255636334,11.54380655,0.344873675,5.842137831,,,,Electronics,New Customer
2.386029156,-6.788721035,-2.529095332,5.308972875,,-3.495348784,4.082148064,6.602429833,-20.35021472,0.460042617,,Platinum,Phone,Beauty,
-2.10560654,8.189905258,5.105585978,-13.43887297,8.131648684,-12.35985976,-11.06268378,3.999596199,-14.07100595,-6.497030967,Afternoon,Silver,SMS,,
13.07166014,-2.871845957,-3.350338692,5.595074873,8.710239948,17.21817828,10.73446089,-10.75374173,-7.125652032,7.976051636,,Bronze,SMS,Sports,VIP
-5.566453144,4.806567947,-29.30153967,7.116454498,-9.15409114,-11.50493292,-14.20375472,-4.541197679,-4.561788187,5.706346187,Morning,Bronze,Phone,Clothing,VIP
0.121353691,2.470431356,-9.211182803,-7.48840549,7.505302123,-0.220330809,-3.067546785,-11.82444551,,-5.44513931,,Platinum,Email,Sports,Long-Term
-18.68801551,9.024270163,-3.877914263,8.720462696,3.438847263,0.863699708,-7.514433369,-8.654015024,-1.968837847,-8.87398678,Morning,Silver,,Home,New Customer
,0.732239729,0.213644855,15.7348534,18.3329178,-7.112225949,-7.243393776,,-18.03434,12.20747887,Morning,Gold,Email,,Long-Term
0.283273087,4.94425897,9.174874499,0.982278979,16.65185788,1.399218649,-11.99404263,9.15552009,-8.895959604,-9.495744291,Morning,Gold,Email,Clothing,
17.83560402,563.0013169,-10.97910128,-4.024035648,8.872773826,-284.0326047,7.250057385,7.899472435,-10.51686875,3.934934678,Afternoon,Platinum,Phone,Sports,
-16.51581447,10.55634025,5.828054625,1.611289578,-13.11719084,-15.79154481,2.524891781,924.8028253,-13.36294114,2.274092681,Morning,,Phone,Clothing,New Customer
-17.54473379,3.617977782,-22.28214652,-3.951554067,7.863779949,-12.0649906,3.673558251,-7.414456475,0.994223997,-3.52319684,,Platinum,SMS,Sports,New Customer
-1.50171208,14.91312991,11.41720211,-11.5515902,-0.153328003,7.689345408,-17.93291345,,8.215639012,2.300175325,Morning,,,Home,New Customer
-16.81066013,1.770231028,2.797816922,7.678937958,798.1554584,-2.527200773,-5.635443372,-6.848851099,-1.773350671,-6.352317462,Evening,Silver,,Clothing,Long-Term
-1.435360779,-1.470123564,4.556115031,2.54108232,-8.017168361,0.962145716,2.115801317,-15.09516591,0.440635058,-1.373817634,Morning,,SMS,Sports,
1.803416094,3.708310979,-14.51188416,,14.9315037,14.28232254,19.92320778,-17.45328477,0.367623247,2.195919204,,Platinum,Phone,Home,VIP
-14.68768307,-1.561403668,-5.206276126,-2.848415139,11.41715403,10.34435562,-17.49172349,-10.32736231,4.583631644,0.903800295,Afternoon,,,Electronics,VIP
-7.662370983,21.63036569,8.425640367,9.148387817,1.674214737,-13.19755493,14.71476406,-3.486073862,12.35395853,,,,Phone,Clothing,VIP
-1.683579387,11.52095616,11.03881529,8.443669076,-19.31374227,1.045619783,12.72361593,-0.94861308,-27.1940578,2.753135602,Morning,Bronze,Email,Sports,VIP
14.34580497,14.14282722,-9.82455054,18.10835303,5.558032774,1.807409222,2.662651384,1.775314851,10.39817213,-8.991625628,Afternoon,Platinum,Phone,Sports,New Customer
19.59081812,6.886424741,-8.331141852,-3.156490242,-8.627502446,-14.62661579,4.340616835,-10.41647267,-10.80735247,-8.89262888,,Platinum,Phone,Home,
-5.751524176,-11.57859007,-1.491719401,7.520153173,11.91156466,6.799145378,17.43773727,24.5810101,11.80978424,-4.292907949,Afternoon,,,Beauty,
-7.800107227,-3.899599702,6.496834311,-0.108223986,,-3.184086573,-1.20527294,6.297318833,-12.2393181,17.21409751,Afternoon,Gold,,Beauty,VIP
,-8.037605692,5.047226186,2.054426564,9.501046538,-1.968341352,1.038649549,,2.61161288,-3.078952063,Evening,,,Clothing,New Customer
10.1137547,18.3049796,-4.830586111,5.282213762,,-1.411507624,0.951506765,5.578547569,2.629998354,-0.83959529,Afternoon,Gold,,Electronics,Long-Term
5.558382352,13.14215605,-10.98388898,7.922577916,-4.124754341,2.127559054,-6.43789649,-10.71741135,,-0.633937163,,,Phone,Sports,
-13.67182974,13.80091501,-1.714965711,4.78564323,-6.472351687,740.757086,-2.337111396,-4.722462499,5.024259188,16.07908964,,,,Clothing,
-16.56089995,-9.407310063,6.13951014,3.273904011,15.9548808,8.806538792,1.413390518,9.804739047,10.47345262,17.81825314,,Gold,,,New Customer
-12.45004607,-10.46619231,-1.510124924,-1.23924855,-10.28456499,-7.613367705,14.96872762,-14.66516311,7.223967496,-1.728382605,Evening,Silver,,Home,VIP
-0.797755878,0.254248865,-2.152264117,-3.74289197,-1.50806449,15.57013237,-16.16149694,74.02374909,1.70389149,8.812475576,,Bronze,SMS,Home,Long-Term
-5.655298531,13.51341976,-11.00654258,9.901189302,2.486472611,11.49108642,-9.247657,-5.458478919,,-8.91764764,Afternoon,,,,Long-Term
